access_requirement,agent_specific_excerpt,citation_supports_title,currentness_status,display_title_en,display_title_zh,evidence_grade,evidence_ids,geography,last_verified_at,limitations,organization_id,product_id,role_id,schema_version,source_urls,team_id,title,title_source_granularity,title_source_url,title_support_status,title_translation_status
public_no_login,"How do MCP, autonomous agents, and RBAC work together?",true,current_verified,Applied AI Security Architect,应用 AI 安全 架构师,A,"[""AMC-6126""]",Other/Global,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-D654FF2302E6EE9A,ROLE-6F0E0DC602C7A81D,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5227641008""]",TEAM-D654FF2302E6EE9A,Applied AI Security Architect,direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5227641008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The body assigns building core systems behind Simple AI's voice agents and making agents faster, more reliable, and more capable in production environments.",true,current_verified,Software Engineer,软件工程师,A,"[""AMC-0777""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-4192CF0CAD58A0EA,PROD-BD87020050FADC74,ROLE-6F76B6ED1B3A4767,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/simple-ai/9a5f5694-e066-4087-9a13-b1a62d8d8025""]",TEAM-BD87020050FADC74,Software Engineer,direct_role_detail,https://jobs.ashbyhq.com/simple-ai/9a5f5694-e066-4087-9a13-b1a62d8d8025,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,1. 负责开发、部署和调试用于人形机器人灵巧手的先进操作算法，包含遥操作、力控、强化学习等领域。,true,current_verified,Dexterous Hand Algorithm Engineer / Expert,灵巧手算法工程师/专家,A,"[""AMC-4940""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-773573DF61D0529B,PROD-59AA2C891BB72961,ROLE-6FAB70123DAFF51A,agent-hiring-map-public/1.0,"[""https://xiaopeng.jobs.feishu.cn/index/position/7626603424449153323/detail""]",TEAM-729BC98A1D8C89EA,灵巧手算法工程师/专家,direct_role_detail,https://xiaopeng.jobs.feishu.cn/index/position/7626603424449153323/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Automate and maintain build, integration, and deployment workflows to support scalable AI agent delivery.",true,current_verified,DevOps Engineer,开发运维工程师,A,"[""AMC-5291""]",India,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-400030C8E01D28BE,PROD-3AC75448615BF386,ROLE-6FBAB192655FA3A2,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/IFS1/744000135160160-devops-engineer""]",TEAM-3AC75448615BF386,DevOps Engineer,direct_role_detail,https://jobs.smartrecruiters.com/IFS1/744000135160160-devops-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,多 Agent 工作流编排：统一接入外部 AI 工具或者自研 Agent，设计端到端 Agent Pipeline,true,current_verified,Senior AI Research and Development Productivity Architect (J100453),资深 AI 研发效能架构师（J100453）,A,"[""AMC-3491""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-B85A0E6D29C94D83,ROLE-6FF138A72C16E08C,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/356d7786-eeea-453b-bffb-5413ab30df2c""]",TEAM-B2CA7E98FAD76BE3,资深 AI 研发效能架构师（J100453）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/356d7786-eeea-453b-bffb-5413ab30df2c,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,负责智能化网络 Agent 的研发，基于 LangGraph 等框架构建覆盖网络工程交付、变更管理、运维监控、故障诊断与自动化决策等全生命周期场景的智能体系统，并参与 Harness Agent 系统建设,true,current_verified,Network Research and Development Engineer (J99883),网络研发工程师（J99883）,A,"[""AMC-3511""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-4ADA27E79E496F7D,ROLE-7002A3BF502A9609,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/4babd389-6523-477e-ad43-c09193fddcd0""]",TEAM-38651D908AC7C254,网络研发工程师（J99883）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/4babd389-6523-477e-ad43-c09193fddcd0,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Design & Deploy AI Agents: Build and configure intelligent solutions leveraging snap-ins, connectors (AirSync), workflows, and AI agents on the DevRev platform to solve real customer problems",true,current_verified,Forward Deployed Architect,前线部署 架构师,A,"[""AMC-5560""]",Other/Global,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-9ACAA4F306A938E0,PROD-BAC3C26E2B8DE98A,ROLE-704810D9AA2A2C44,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/devrev/jobs/5528192004""]",TEAM-BAC3C26E2B8DE98A,Forward Deployed Architect,direct_role_detail,https://job-boards.greenhouse.io/devrev/jobs/5528192004,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Support agentic configuration, training, testing, and optimization focusing on adoption of the product suite’s latest feature set and best practices.",true,current_verified,Product Customer Success Manager,产品 客户成功 经理,A,"[""AMC-0622""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-2F71856B01D3D5DE,PROD-92E8D8376556A3C3,ROLE-7102C2723F8E83B8,agent-hiring-map-public/1.0,"[""https://job-boards.eu.greenhouse.io/nice/jobs/4845816101""]",TEAM-92E8D8376556A3C3,Product Customer Success Manager,direct_role_detail,https://job-boards.eu.greenhouse.io/nice/jobs/4845816101,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Kinelo provides company context and management for AI coworkers and autonomous coding agents, and is hiring a Senior Product Engineer to build agent interactions and eval systems.",true,current_verified,Senior Product Engineer,高级 产品工程师,A,"[""AMC-6377""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-52DB714E041C75A4,PROD-DAEF2A93262DDC3E,ROLE-71562BB5428E222F,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/kinelo/jobs/4205846009""]",TEAM-74773236E1556A16,Senior Product Engineer,direct_role_detail,https://job-boards.greenhouse.io/kinelo/jobs/4205846009,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,1. 负责公司核心业务线数据Agent产品体系的运营工作，推动核心业务场景落地、目标用户使用、反馈问题闭环和产品价值复盘，帮助 Agent 从“能力上线”走向“业务常用、效果可信、价值可见”。,true,current_verified,Data AI Product Operations,数据AI产品运营,A,"[""AMC-4854""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-70DCB89F366FE5A3,PROD-9CD8759403507F6B,ROLE-71683879BA5CF408,agent-hiring-map-public/1.0,"[""https://nio.jobs.feishu.cn/index/position/7641495071783405843/detail""]",TEAM-C4A36E8C44F675DF,数据AI产品运营,direct_role_detail,https://nio.jobs.feishu.cn/index/position/7641495071783405843/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"MochaCare's current attributable body describes an agentic management service using AI Agents with human escalation for hiring, scheduling and client intake in care organizations.",true,current_verified,Founding Product Engineer,创始 产品工程师,A,"[""AMC-6882""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-4BDBEE33C788659E,PROD-68137C16A250CAB2,ROLE-71792C532E546D4F,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/mochacare/jobs/uLiequC-founding-product-engineer""]",TEAM-FAF05E6A588CFC41,Founding Product Engineer,direct_role_detail,https://www.ycombinator.com/companies/mochacare/jobs/uLiequC-founding-product-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,1、负责具身智能多模态数据体系建设，围绕视频、图像、音频、传感器、状态流、日志等海量异构数据，设计可扩展的数据接入、存储、组织、检索与消费架构；,true,current_verified,Embodied Large Model Data Architect,具身大模型数据架构师,A,"[""AMC-4951""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-773573DF61D0529B,PROD-8651C85F489096B1,ROLE-71A5A5E7D8DE72A4,agent-hiring-map-public/1.0,"[""https://xiaopeng.jobs.feishu.cn/index/position/7631028272042690879/detail""]",TEAM-729BC98A1D8C89EA,具身大模型数据架构师,direct_role_detail,https://xiaopeng.jobs.feishu.cn/index/position/7631028272042690879/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Ariso builds an AI Superteam of contextual AI collaborators that connects employees to teams and mission, coordinates action and supports dynamic interaction with companion Agents.",true,current_verified,Senior Frontend Engineer,高级 前端工程师,A,"[""AMC-6618""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-806D6FAF97C296E5,PROD-2DB7DAB3222618EE,ROLE-71C15B23FCB231F0,agent-hiring-map-public/1.0,"[""https://ariso.ai/careers/senior-frontend-engineer""]",TEAM-2E8FE114F8B33769,Senior Frontend Engineer,direct_role_detail,https://ariso.ai/careers/senior-frontend-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Developing complex agentic systems using LLMs,true,current_verified,"Research Engineer, Visual Knowledge Work",研究工程师，Visual Knowledge Work,A,"[""AMC-6094""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-5E66AA83106E1BEC,ROLE-71C33CFA79EAFF5C,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5074217008""]",TEAM-A6A6891ED31429E7,"Research Engineer, Visual Knowledge Work",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5074217008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"AI & Automation Orientation: Genuine curiosity and working understanding of how AI, agentic capabilities, and workflow automation tools can be applied inside complex enterprise processes.",true,current_verified,AI Solution Architect – ERP / EAM,AI 解决方案架构师 – ERP / EAM,A,"[""AMC-5276""]",United Kingdom,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-400030C8E01D28BE,PROD-F168E4B83134BCBE,ROLE-71CBDF853A384F20,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/IFS1/744000134460499-ai-solution-architect-erp-eam""]",TEAM-F168E4B83134BCBE,AI Solution Architect – ERP / EAM,direct_role_detail,https://jobs.smartrecruiters.com/IFS1/744000134460499-ai-solution-architect-erp-eam,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Design, implement, and maintain scalable AI agent architectures",true,current_verified,Sr. AI Engineer,Sr. 人工智能工程师,A,"[""AMC-7008""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1A4230BE393A700C,PROD-15B9740CFB6B8AA0,ROLE-71DBB1A418151277,agent-hiring-map-public/1.0,"[""https://careers.extraspace.com/job/Corporate/sr-ai-engineer/Salt-Lake-City-Utah/Extra%20Space%20Storage/R-79663""]",TEAM-8C5E4106DC3E7859,Sr. AI Engineer,direct_role_detail,https://careers.extraspace.com/job/Corporate/sr-ai-engineer/Salt-Lake-City-Utah/Extra%20Space%20Storage/R-79663,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,自主协同决策与交互算法,true,current_verified,Intelligent - Agent Junior Researcher,智能光电-异构智能体青年研究员,A,"[""AMC-1337""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-DA9EAFD4AFB30101,PROD-02FCE9798ADEEEA2,ROLE-71FECC1152458279,agent-hiring-map-public/1.0,"[""https://www.shlab.org.cn/joinus/detail/7446322333617670441?mode=social""]",TEAM-9628695203F5AF8B,智能光电-异构智能体青年研究员,direct_role_detail,https://www.shlab.org.cn/joinus/detail/7446322333617670441?mode=social,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Orchestrate the stages that make content agent-ready, including parsing, chunking, embedding, entity resolution, and access control, and evolve them as new agentic use cases emerge.",true,current_verified,Agentic Search Infrastructure Engineer - Moveworks,智能体 Search 基础设施 工程师 - Moveworks,A,"[""AMC-5391""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-A11413B0A4A315C2,PROD-9DBA44AF0A0AFB9F,ROLE-729775118A667292,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/ServiceNow/744000130592199-agentic-search-infrastructure-engineer-moveworks""]",TEAM-EC30E55EE8695AA4,Agentic Search Infrastructure Engineer - Moveworks,direct_role_detail,https://jobs.smartrecruiters.com/ServiceNow/744000130592199-agentic-search-infrastructure-engineer-moveworks,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Current official role leads design, prototyping, evaluation, safety and operationalization of tool-using Agentic AI workflows for client delivery.",true,current_verified,Senior Data Scientist,高级 数据科学家,A,"[""AMC-6400""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B30C59887F7C006A,PROD-7D3DA43E12454D66,ROLE-72C8C75B80D96E4B,agent-hiring-map-public/1.0,"[""https://jobs.jobvite.com/aarete/job/ofmkAfwf""]",TEAM-E05D7E2CE76A8E29,Senior Data Scientist,direct_role_detail,https://jobs.jobvite.com/aarete/job/ofmkAfwf,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Deduction's current Senior AI Engineer role scales the Taylor tax Agent's reasoning, context, memory, governance and multi-layered evaluation system.",true,current_verified,Senior AI Engineer,高级 人工智能工程师,A,"[""AMC-6415""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-269C3F89D7F94871,PROD-D7880ABE32884127,ROLE-735D4F623711024E,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/deduction/fecc9f25-621b-4ef8-966a-bd97dd5730be""]",TEAM-6BDBA211023B05A0,Senior AI Engineer,direct_role_detail,https://jobs.ashbyhq.com/deduction/fecc9f25-621b-4ef8-966a-bd97dd5730be,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,熟悉常用的大模型应用/Agent框架（如langgragh/openclaw等），有相关实际项目研发经验,true,current_verified,AI Agent Engineer,AI Agent 工程师,A,"[""AMC-1290""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-B7F8DFC2578DDA24,PROD-DCD24B76B9A90873,ROLE-738223B3CAB3071D,agent-hiring-map-public/1.0,"[""https://01ai.jobs.feishu.cn/index/position/7641848138185705755/detail""]",TEAM-10C405784F542C45,AI Agent 工程师,direct_role_detail,https://01ai.jobs.feishu.cn/index/position/7641848138185705755/detail,verified_official_title,deterministic_bilingual_translation_v1
